"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-06-23","3.4",",,W","0.0",",,W,2400","27.2",",,W","20.0",",,W","   50",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-06-24","4.7",",,W","0.0",",,W,2400","29.4",",,W","20.0",",,W","   50",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-06-25","4.3",",,W","0.0",",,W,2400","28.3",",,W","18.3",",,W","  180",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-06-26","3.8",",,W","0.0",",,W,2400","30.0",",,W","21.1",",,W","  180",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-06-27","5.1",",,W","7.1",",,W,2400","28.9",",,W","20.6",",,W","  170",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-06-28","4.3",",,W","8.4",",,W,2400","25.6",",,W","21.1",",,W","  160",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-06-29","3.1",",,W","0.0","T,,W,2400","30.6",",,W","21.1",",,W","  330",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-06-30","3.4",",,W","0.0",",,W,2400","30.6",",,W","21.1",",,W","  180",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-01","3.9",",,W","7.1",",,W,2400","27.2",",,W","21.1",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-02","6.4",",,W","0.0",",,W,2400","25.6",",,W","20.0",",,W","  320",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-03","3.6",",,W","0.0",",,W,2400","27.8",",,W","20.6",",,W","  180",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-04","3.8",",,W","13.0",",,W,2400","30.0",",,W","20.6",",,W","  180",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-05","3.2",",,W","14.5",",,W,2400","31.7",",,W","20.6",",,W","  260",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-06","2.7",",,W","0.0",",,W,2400","35.6",",,W","25.0",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-07","3.2",",,W","0.5",",,W,2400","33.9",",,W","23.9",",,W","  160",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-08","4.1",",,W","0.3",",,W,2400","30.0",",,W","20.6",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-09","4.3",",,W","10.4",",,W,2400","23.3",",,W","18.9",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-10","4.4",",,W","0.0","T,,W,2400","27.2",",,W","19.4",",,W","  320",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-11","3.7",",,W","0.0",",,W,2400","28.3",",,W","20.6",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-12","4.6",",,W","0.0",",,W,2400","28.9",",,W","21.7",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-13","4.4",",,W","0.0","T,,W,2400","30.0",",,W","22.8",",,W","  160",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-14","3.7",",,W","12.7",",,W,2400","32.8",",,W","23.9",",,W","  270",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-15","3.8",",,W","0.0",",,W,2400","33.3",",,W","27.8",",,W","  240",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-16","3.6",",,W","0.0","T,,W,2400","33.3",",,W","25.0",",,W","  200",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-17","2.7",",,W","0.0",",,W,2400","33.9",",,W","25.0",",,W","  180",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-18","4.5",",,W","3.0",",,W,2400","36.1",",,W","25.6",",,W","  330",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-19","5.6",",,W","0.0",",,W,2400","29.4",",,W","24.4",",,W","  320",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-20","3.8",",,W","0.0",",,W,2400","29.4",",,W","21.7",",,W","  160",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-21","4.7",",,W","0.0",",,W,2400","32.8",",,W","23.9",",,W","  160",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-22","5.7",",,W","0.0",",,W,2400","36.7",",,W","24.4",",,W","  270",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-23","5.1",",,W","0.0",",,W,2400","37.2",",,W","27.8",",,W","  310",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-24","3.9",",,W","0.0",",,W,2400","34.4",",,W","24.4",",,W","  160",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-25","4.1",",,W","20.1",",,W,2400","34.4",",,W","25.0",",,W","  230",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-26","4.5",",,W","0.0",",,W,2400","34.4",",,W","23.9",",,W","  310",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-27","3.2",",,W","0.0",",,W,2400","34.4",",,W","25.0",",,W","  170",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-28","3.0",",,W","0.0","T,,W,2400","34.4",",,W","25.6",",,W","  160",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-29","4.5",",,W","25.9",",,W,2400","29.4",",,W","21.7",",,W","   50",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-30","3.6",",,W","4.6",",,W,2400","28.9",",,W","23.9",",,W","  170",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-07-31","5.0",",,W","14.5",",,W,2400","28.3",",,W","22.2",",,W","   50",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-01","4.7",",,W","0.0","T,,W,2400","26.7",",,W","21.7",",,W","   60",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-02","5.3",",,W","0.0",",,W,2400","25.6",",,W","21.7",",,W","   50",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-03","3.8",",,W","0.0",",,W,2400","27.8",",,W","20.0",",,W","  160",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-04","3.3",",,W","0.0",",,W,2400","28.9",",,W","21.1",",,W","  160",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-05","4.3",",,W","0.0",",,W,2400","30.0",",,W","22.2",",,W","  160",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-06","4.6",",,W","0.0","T,,W,2400","32.8",",,W","23.9",",,W","  300",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-07","4.8",",,W","0.0",",,W,2400","31.7",",,W","23.3",",,W","  300",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-08","3.4",",,W","0.0",",,W,2400","30.6",",,W","23.9",",,W","  120",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-09","3.9",",,W","0.0",",,W,2400","31.7",",,W","23.9",",,W","  190",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-10","4.3",",,W","1.5",",,W,2400","31.7",",,W","24.4",",,W","  200",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-11","3.6",",,W","8.9",",,W,2400","36.1",",,W","25.6",",,W","  210",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-12","4.0",",,W","7.1",",,W,2400","36.7",",,W","24.4",",,W","  310",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-13","4.2",",,W","0.0",",,W,2400","36.7",",,W","28.9",",,W","  320",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-14","4.1",",,W","0.3",",,W,2400","36.7",",,W","27.2",",,W","  320",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-15","3.0",",,W","0.0",",,W,2400","33.9",",,W","25.6",",,W","  320",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-16","5.2",",,W","3.3",",,W,2400","32.8",",,W","25.6",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-17","5.3",",,W","0.0","T,,W,2400","30.0",",,W","26.1",",,W","  230",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-18","2.5",",,W","0.5",",,W,2400","31.1",",,W","23.9",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-19","3.3",",,W","0.5",",,W,2400","31.7",",,W","25.0",",,W","  360",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-20","3.7",",,W","3.0",",,W,2400","29.4",",,W","23.9",",,W","  100",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-21","5.6",",,W","3.3",",,W,2400","31.7",",,W","24.4",",,W","  290",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-22","7.6",",,W","0.0",",,W,2400","26.1",",,W","21.1",",,W","  330",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-23","3.0",",,W","0.0",",,W,2400","28.9",",,W","19.4",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-24","3.5",",,W","0.0",",,W,2400","31.7",",,W","21.7",",,W","  160",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-25","5.1",",,W","0.3",",,W,2400","30.0",",,W","22.8",",,W","  180",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-26","4.7",",,W","0.0",",,W,2400","32.8",",,W","25.0",",,W","  310",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-27","3.9",",,W","0.0",",,W,2400","31.7",",,W","24.4",",,W","  140",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-28","3.6",",,W","0.0",",,W,2400","31.7",",,W","23.3",",,W","  150",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-29","4.5",",,W","0.0",",,W,2400","32.8",",,W","25.0",",,W","  320",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-30","4.5",",,W","0.0",",,W,2400","30.0",",,W","22.2",",,W","   50",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-08-31","4.2",",,W","0.0",",,W,2400","32.2",",,W","24.4",",,W","  160",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-01","2.6",",,W","8.6",",,W,2400","26.7",",,W","22.8",",,W","  360",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-02","4.8",",,W","0.0",",,W,2400","28.3",",,W","20.0",",,W","  350",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-03","5.5",",,W","0.0",",,W,2400","24.4",",,W","20.6",",,W","   60",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-04","5.1",",,W","0.0",",,W,2400","27.2",",,W","18.9",",,W","   50",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-05","6.2",",,W","0.0",",,W,2400","28.9",",,W","19.4",",,W","  360",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-06","7.5",",,W","0.3",",,W,2400","27.8",",,W","22.2",",,W","   60",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-07","5.0",",,W","0.0","T,,W,2400","30.0",",,W","22.2",",,W","  360",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-08","3.5",",,W","0.0",",,W,2400","31.1",",,W","22.8",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-09","3.5",",,W","1.3",",,W,2400","33.9",",,W","25.0",",,W","  260",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-10","4.1",",,W","0.0","T,,W,2400","32.8",",,W","24.4",",,W","  160",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-11","6.0",",,W","0.0","T,,W,2400","28.9",",,W","21.1",",,W","  310",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-12","3.7",",,W","0.0",",,W,2400","25.6",",,W","17.8",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-13","4.6",",,W","0.0",",,W,2400","27.8",",,W","20.0",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-14","4.0",",,W","9.4",",,W,2400","33.3",",,W","21.1",",,W","  260",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-15","4.7",",,W","0.0",",,W,2400","23.9",",,W","17.2",",,W","   50",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-16","3.3",",,W","0.0",",,W,2400","23.9",",,W","17.8",",,W","   90",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-17","3.6",",,W","0.0",",,W,2400","25.6",",,W","17.8",",,W","  160",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-18","4.3",",,W","0.0",",,W,2400","29.4",",,W","22.2",",,W","  190",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-19","2.7",",,W","19.8",",,W,2400","25.0",",,W","22.2",",,W","  140",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-20","2.6",",,W","0.0",",,W,2400","28.9",",,W","21.7",",,W","   90",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-21","2.4",",,W","0.0",",,W,2400","29.4",",,W","22.8",",,W","   60",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-22","2.9",",,W","0.0",",,W,2400","30.0",",,W","21.1",",,W","   50",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-23","2.6",",,W","6.1",",,W,2400","31.7",",,W","18.9",",,W","  360",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-24","4.6",",,W","5.1",",,W,2400","22.2",",,W","15.0",",,W","   50",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-25","3.3",",,W","0.0",",,W,2400","21.7",",,W","14.4",",,W","  350",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-26","4.6",",,W","0.0",",,W,2400","22.8",",,W","13.9",",,W","  160",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-27","3.4",",,W","3.8",",,W,2400","24.4",",,W","18.9",",,W","  180",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-28","7.4",",,W","0.0","T,,W,2400","21.7",",,W","15.6",",,W","   50",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-29","9.5",",,W","0.0","T,,W,2400","19.4",",,W","15.6",",,W","   60",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-09-30","10.5",",,W","9.9",",,W,2400","17.8",",,W","14.4",",,W","   50",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-10-01","6.5",",,W","0.0","T,,W,2400","17.8",",,W","14.4",",,W","   40",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-10-02","2.9",",,W","0.0","T,,W,2400","18.3",",,W","14.4",",,W","   60",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-10-03","2.3",",,W","0.0",",,W,2400","22.8",",,W","16.7",",,W","  310",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-10-04","6.0",",,W","0.0","T,,W,2400","21.7",",,W","16.7",",,W","   60",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-10-05","4.1",",,W","0.0",",,W,2400","20.6",",,W","12.8",",,W","   70",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-10-06","2.1",",,W","0.0",",,W,2400","23.9",",,W","15.0",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-10-07","3.0",",,W","0.0",",,W,2400","25.0",",,W","15.6",",,W","  130",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-10-08","2.6",",,W","3.6",",,W,2400","20.6",",,W","16.1",",,W","  310",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
